month,region,district,industry,age_group,payment_amount,transaction_count,avg_ticket,event_participation,revisit_rate,merchant_count
2025-08,수원시 팔달구,인계동,생활용품,40대,508539,26,19559,미참여,0.387,23
2025-08,수원시 팔달구,인계동,생활용품,50대,700398,33,21224,미참여,0.296,20
2025-08,수원시 팔달구,인계동,생활용품,60대 이상,1336037,52,25693,미참여,0.231,29
2025-08,수원시 팔달구,인계동,의류/잡화,20대,700493,19,36868,미참여,0.494,17
2025-08,수원시 팔달구,인계동,의류/잡화,30대,835718,23,36335,미참여,0.454,12
2025-08,수원시 팔달구,인계동,의류/잡화,40대,654331,20,32716,미참여,0.313,10
2025-08,수원시 팔달구,인계동,의류/잡화,50대,608231,14,43445,미참여,0.386,11
2025-08,수원시 팔달구,인계동,의류/잡화,60대 이상,610484,16,38155,미참여,0.514,26
2025-08,수원시 팔달구,인계동,미용/생활서비스,20대,1179800,32,36868,미참여,0.364,30
2025-08,수원시 팔달구,인계동,미용/생활서비스,30대,736609,22,33482,미참여,0.244,21
2025-08,수원시 팔달구,인계동,미용/생활서비스,40대,497927,15,33195,미참여,0.285,26
2025-08,수원시 팔달구,인계동,미용/생활서비스,50대,635468,18,35303,미참여,0.358,25
2025-08,수원시 팔달구,인계동,미용/생활서비스,60대 이상,746207,23,32443,미참여,0.171,10
2025-08,수원시 팔달구,인계동,교육/학원,20대,1696553,16,106034,미참여,0.241,12
2025-08,수원시 팔달구,인계동,교육/학원,30대,2475934,25,99037,미참여,0.362,18
2025-08,수원시 팔달구,인계동,교육/학원,40대,2475054,29,85346,미참여,0.489,9
2025-08,수원시 팔달구,인계동,교육/학원,50대,1242425,15,82828,미참여,0.452,14
2025-08,수원시 팔달구,인계동,교육/학원,60대 이상,1712932,18,95162,미참여,0.325,30
2025-08,수원시 팔달구,인계동,병원/약국,20대,559055,19,29423,미참여,0.221,24
2025-08,수원시 팔달구,인계동,병원/약국,30대,601046,23,26132,미참여,0.481,29
2025-08,수원시 팔달구,인계동,병원/약국,40대,473688,23,20595,미참여,0.271,15
2025-08,수원시 팔달구,인계동,병원/약국,50대,661340,23,28753,미참여,0.211,23
2025-08,수원시 팔달구,인계동,병원/약국,60대 이상,654133,32,20441,미참여,0.344,16
2025-08,수원시 팔달구,인계동,편의점/마트,20대,356991,31,11515,미참여,0.31,18
2025-08,수원시 팔달구,인계동,편의점/마트,30대,215557,21,10264,미참여,0.274,14
2025-08,수원시 팔달구,인계동,편의점/마트,40대,393124,31,12681,미참여,0.596,23
2025-08,수원시 팔달구,인계동,편의점/마트,50대,481803,39,12353,미참여,0.531,14
2025-08,수원시 팔달구,인계동,편의점/마트,60대 이상,485333,36,13481,미참여,0.627,20
2025-08,수원시 영통구,영통동,한식/분식,20대,277123,20,13856,미참여,0.544,17
2025-08,수원시 영통구,영통동,한식/분식,30대,398310,25,15932,미참여,0.454,17
2025-08,수원시 영통구,영통동,한식/분식,40대,538758,32,16836,미참여,0.463,8
2025-08,수원시 영통구,영통동,한식/분식,50대,374374,25,14974,미참여,0.466,18
2025-08,수원시 영통구,영통동,한식/분식,60대 이상,364997,29,12586,미참여,0.53,15
2025-08,수원시 영통구,영통동,카페/디저트,20대,517625,67,7725,미참여,0.449,22
2025-08,수원시 영통구,영통동,카페/디저트,30대,320941,34,9439,미참여,0.352,22
2025-08,수원시 영통구,영통동,카페/디저트,40대,322277,33,9765,미참여,0.453,29
2025-08,수원시 영통구,영통동,카페/디저트,50대,126698,17,7452,미참여,0.343,42
2025-08,수원시 영통구,영통동,카페/디저트,60대 이상,345949,35,9884,미참여,0.4,32
2025-08,수원시 영통구,영통동,신선식품,20대,1179803,49,24077,미참여,0.439,23
2025-08,수원시 영통구,영통동,신선식품,30대,707244,24,29468,미참여,0.273,11
2025-08,수원시 영통구,영통동,신선식품,40대,1000209,42,23814,미참여,0.393,23
2025-08,수원시 영통구,영통동,신선식품,50대,1102098,46,23958,미참여,0.462,12
2025-08,수원시 영통구,영통동,신선식품,60대 이상,1277721,43,29714,미참여,0.304,7
2025-08,수원시 영통구,영통동,생활용품,20대,677020,31,21839,미참여,0.385,16
2025-08,수원시 영통구,영통동,생활용품,30대,674409,33,20436,미참여,0.42,26
2025-08,수원시 영통구,영통동,생활용품,40대,858729,40,21468,미참여,0.412,17
2025-08,수원시 영통구,영통동,생활용품,50대,442193,23,19225,미참여,0.514,19
2025-08,수원시 영통구,영통동,생활용품,60대 이상,829942,40,20748,미참여,0.544,13
2025-08,수원시 영통구,영통동,의류/잡화,20대,1267835,30,42261,미참여,0.22,7
2025-08,수원시 영통구,영통동,의류/잡화,30대,765400,20,38270,미참여,0.409,17
2025-08,수원시 영통구,영통동,의류/잡화,40대,1156948,29,39894,미참여,0.228,16
2025-08,수원시 영통구,영통동,의류/잡화,50대,786805,19,41410,미참여,0.227,22
2025-08,수원시 영통구,영통동,의류/잡화,60대 이상,749198,18,41622,미참여,0.34,19
2025-08,수원시 영통구,영통동,미용/생활서비스,20대,654967,25,26198,미참여,0.295,8
2025-08,수원시 영통구,영통동,미용/생활서비스,30대,994986,29,34309,미참여,0.446,9
2025-08,수원시 영통구,영통동,미용/생활서비스,40대,619787,24,25824,미참여,0.265,8
2025-08,수원시 영통구,영통동,미용/생활서비스,50대,685269,21,32631,미참여,0.196,27
2025-08,수원시 영통구,영통동,미용/생활서비스,60대 이상,637399,23,27713,미참여,0.227,17
2025-08,수원시 영통구,영통동,교육/학원,20대,2603461,33,78892,미참여,0.406,26
2025-08,수원시 영통구,영통동,교육/학원,30대,4650752,59,78826,미참여,0.34,23
2025-08,수원시 영통구,영통동,교육/학원,40대,2181126,22,99142,미참여,0.361,23
2025-08,수원시 영통구,영통동,교육/학원,50대,1433968,14,102426,미참여,0.346,37
2025-08,수원시 영통구,영통동,교육/학원,60대 이상,1768432,20,88421,미참여,0.433,6
2025-08,수원시 영통구,영통동,병원/약국,20대,676491,26,26018,미참여,0.411,25
2025-08,수원시 영통구,영통동,병원/약국,30대,802081,37,21677,미참여,0.318,24
2025-08,수원시 영통구,영통동,병원/약국,40대,376656,15,25110,미참여,0.338,20
2025-08,수원시 영통구,영통동,병원/약국,50대,976763,44,22199,미참여,0.479,18
2025-08,수원시 영통구,영통동,병원/약국,60대 이상,920124,31,29681,미참여,0.332,19
2025-08,수원시 영통구,영통동,편의점/마트,20대,445231,31,14362,미참여,0.335,23
2025-08,수원시 영통구,영통동,편의점/마트,30대,299485,21,14261,미참여,0.411,20
2025-08,수원시 영통구,영통동,편의점/마트,40대,373035,36,10362,미참여,0.423,29
2025-08,수원시 영통구,영통동,편의점/마트,50대,395153,31,12746,미참여,0.509,35
2025-08,수원시 영통구,영통동,편의점/마트,60대 이상,388125,29,13383,미참여,0.312,18
2025-08,수원시 영통구,광교동,한식/분식,20대,293586,21,13980,미참여,0.472,23
2025-08,수원시 영통구,광교동,한식/분식,30대,290210,18,16122,미참여,0.402,10
2025-08,수원시 영통구,광교동,한식/분식,40대,453867,32,14183,미참여,0.532,17
2025-08,수원시 영통구,광교동,한식/분식,50대,351012,25,14040,미참여,0.306,22
2025-08,수원시 영통구,광교동,한식/분식,60대 이상,462886,29,15961,미참여,0.261,23
2025-08,수원시 영통구,광교동,카페/디저트,20대,446708,48,9306,미참여,0.385,31
2025-08,수원시 영통구,광교동,카페/디저트,30대,422608,54,7826,미참여,0.296,19
2025-08,수원시 영통구,광교동,카페/디저트,40대,239489,28,8553,미참여,0.291,36
2025-08,수원시 영통구,광교동,카페/디저트,50대,268943,37,7268,미참여,0.339,6
2025-08,수원시 영통구,광교동,카페/디저트,60대 이상,279697,35,7991,미참여,0.338,32
2025-08,수원시 영통구,광교동,신선식품,20대,853942,32,26685,미참여,0.479,15
2025-08,수원시 영통구,광교동,신선식품,30대,787020,32,24594,미참여,0.362,7
2025-08,수원시 영통구,광교동,신선식품,40대,1388750,48,28932,미참여,0.39,22
2025-08,수원시 영통구,광교동,신선식품,50대,880800,31,28412,미참여,0.48,26
2025-08,수원시 영통구,광교동,신선식품,60대 이상,1161937,45,25820,미참여,0.4,27
2025-08,수원시 영통구,광교동,생활용품,20대,358141,18,19896,미참여,0.397,15
2025-08,수원시 영통구,광교동,생활용품,30대,392453,18,21802,미참여,0.274,26
2025-08,수원시 영통구,광교동,생활용품,40대,354860,18,19714,미참여,0.444,23
2025-08,수원시 영통구,광교동,생활용품,50대,840229,37,22708,미참여,0.402,16
2025-08,수원시 영통구,광교동,생활용품,60대 이상,659623,26,25370,미참여,0.367,32
2025-08,수원시 영통구,광교동,의류/잡화,20대,948672,29,32712,미참여,0.279,20
2025-08,수원시 영통구,광교동,의류/잡화,30대,611421,16,38213,미참여,0.459,13
2025-08,수원시 영통구,광교동,의류/잡화,40대,597219,20,29860,미참여,0.306,15
2025-08,수원시 영통구,광교동,의류/잡화,50대,693960,20,34698,미참여,0.346,27
2025-08,수원시 영통구,광교동,의류/잡화,60대 이상,759970,18,42220,미참여,0.343,24
2025-08,수원시 영통구,광교동,미용/생활서비스,20대,706738,24,29447,미참여,0.383,14
2025-08,수원시 영통구,광교동,미용/생활서비스,30대,620172,21,29532,미참여,0.504,6
2025-08,수원시 영통구,광교동,미용/생활서비스,40대,966515,28,34518,미참여,0.352,11
2025-08,수원시 영통구,광교동,미용/생활서비스,50대,538524,19,28343,미참여,0.311,24
2025-08,수원시 영통구,광교동,미용/생활서비스,60대 이상,552871,21,26327,미참여,0.455,8
2025-08,수원시 영통구,광교동,교육/학원,20대,2003252,20,100162,미참여,0.267,25
2025-08,수원시 영통구,광교동,교육/학원,30대,2565261,26,98663,미참여,0.331,19
2025-08,수원시 영통구,광교동,교육/학원,40대,2015511,23,87630,미참여,0.359,25
2025-08,수원시 영통구,광교동,교육/학원,50대,2398204,27,88822,미참여,0.299,21
2025-08,수원시 영통구,광교동,교육/학원,60대 이상,1126816,14,80486,미참여,0.323,8
2025-08,수원시 영통구,광교동,병원/약국,20대,797014,31,25710,미참여,0.327,9
2025-08,수원시 영통구,광교동,병원/약국,30대,536433,19,28233,미참여,0.388,28
2025-08,수원시 영통구,광교동,병원/약국,40대,387979,17,22822,미참여,0.313,25
2025-08,수원시 영통구,광교동,병원/약국,50대,652708,25,26108,미참여,0.196,30
2025-08,수원시 영통구,광교동,병원/약국,60대 이상,1093679,40,27341,미참여,0.249,22
2025-08,수원시 영통구,광교동,편의점/마트,20대,477294,41,11641,미참여,0.356,22
2025-08,수원시 영통구,광교동,편의점/마트,30대,664390,52,12776,미참여,0.399,22
2025-08,수원시 영통구,광교동,편의점/마트,40대,390269,28,13938,미참여,0.296,29
2025-08,수원시 영통구,광교동,편의점/마트,50대,459722,37,12424,미참여,0.457,25
2025-08,수원시 영통구,광교동,편의점/마트,60대 이상,441919,33,13391,미참여,0.41,27
2025-08,수원시 영통구,매탄동,한식/분식,20대,479213,29,16524,미참여,0.398,4
2025-08,수원시 영통구,매탄동,한식/분식,30대,328324,20,16416,미참여,0.39,17
2025-08,수원시 영통구,매탄동,한식/분식,40대,795397,48,16570,미참여,0.544,23
2025-08,수원시 영통구,매탄동,한식/분식,50대,480732,35,13735,미참여,0.356,15
2025-08,수원시 영통구,매탄동,한식/분식,60대 이상,370693,22,16849,미참여,0.399,19
2025-08,수원시 영통구,매탄동,카페/디저트,20대,427977,57,7508,미참여,0.343,13
2025-08,수원시 영통구,매탄동,카페/디저트,30대,365830,39,9380,미참여,0.412,16
2025-08,수원시 영통구,매탄동,카페/디저트,40대,342327,40,8558,미참여,0.364,25
2025-08,수원시 영통구,매탄동,카페/디저트,50대,211252,23,9184,미참여,0.33,28
2025-08,수원시 영통구,매탄동,카페/디저트,60대 이상,328282,38,8639,미참여,0.426,22
2025-08,수원시 영통구,매탄동,신선식품,20대,1154537,33,34985,미참여,0.316,23
2025-08,수원시 영통구,매탄동,신선식품,30대,646908,19,34047,미참여,0.427,11
2025-08,수원시 영통구,매탄동,신선식품,40대,719960,27,26665,미참여,0.497,6
2025-08,수원시 영통구,매탄동,신선식품,50대,1249142,38,32872,미참여,0.319,15
2025-08,수원시 영통구,매탄동,신선식품,60대 이상,1985336,61,32546,미참여,0.391,11
2025-08,수원시 영통구,매탄동,생활용품,20대,700048,30,23334,미참여,0.361,22
2025-08,수원시 영통구,매탄동,생활용품,30대,654395,25,26175,미참여,0.348,18
2025-08,수원시 영통구,매탄동,생활용품,40대,852619,41,20795,미참여,0.146,25
2025-08,수원시 영통구,매탄동,생활용품,50대,822741,34,24198,미참여,0.366,15
2025-08,수원시 영통구,매탄동,생활용품,60대 이상,617239,31,19910,미참여,0.312,18
2025-08,수원시 영통구,매탄동,의류/잡화,20대,647967,15,43197,미참여,0.351,18
2025-08,수원시 영통구,매탄동,의류/잡화,30대,792549,19,41713,미참여,0.279,18
2025-08,수원시 영통구,매탄동,의류/잡화,40대,852890,22,38767,미참여,0.406,23
2025-08,수원시 영통구,매탄동,의류/잡화,50대,717965,18,39886,미참여,0.329,19
2025-08,수원시 영통구,매탄동,의류/잡화,60대 이상,526905,14,37636,미참여,0.469,21
2025-08,수원시 영통구,매탄동,미용/생활서비스,20대,755504,28,26982,미참여,0.371,19
2025-08,수원시 영통구,매탄동,미용/생활서비스,30대,485995,15,32399,미참여,0.374,13
2025-08,수원시 영통구,매탄동,미용/생활서비스,40대,901181,30,30039,미참여,0.331,11
2025-08,수원시 영통구,매탄동,미용/생활서비스,50대,700530,24,29188,미참여,0.358,25
2025-08,수원시 영통구,매탄동,미용/생활서비스,60대 이상,865152,26,33275,미참여,0.444,13
2025-08,수원시 영통구,매탄동,교육/학원,20대,1620696,17,95335,미참여,0.489,33
2025-08,수원시 영통구,매탄동,교육/학원,30대,2332622,26,89716,미참여,0.39,25
2025-08,수원시 영통구,매탄동,교육/학원,40대,2555111,28,91253,미참여,0.243,43
2025-08,수원시 영통구,매탄동,교육/학원,50대,1958077,27,72521,미참여,0.451,28
2025-08,수원시 영통구,매탄동,교육/학원,60대 이상,1786202,17,105070,미참여,0.329,1
2025-08,수원시 영통구,매탄동,병원/약국,20대,522826,25,20913,미참여,0.348,18
2025-08,수원시 영통구,매탄동,병원/약국,30대,721014,32,22531,미참여,0.347,17
2025-08,수원시 영통구,매탄동,병원/약국,40대,686384,25,27455,미참여,0.331,32
2025-08,수원시 영통구,매탄동,병원/약국,50대,1222611,55,22229,미참여,0.295,15
2025-08,수원시 영통구,매탄동,병원/약국,60대 이상,878648,43,20433,미참여,0.579,18
2025-08,수원시 영통구,매탄동,편의점/마트,20대,408995,31,13193,미참여,0.471,14
2025-08,수원시 영통구,매탄동,편의점/마트,30대,454647,36,12629,미참여,0.512,18
2025-08,수원시 영통구,매탄동,편의점/마트,40대,335953,30,11198,미참여,0.294,27
2025-08,수원시 영통구,매탄동,편의점/마트,50대,288444,21,13735,미참여,0.443,21
2025-08,수원시 영통구,매탄동,편의점/마트,60대 이상,303352,23,13189,미참여,0.5,29
2025-08,수원시 영통구,원천동,한식/분식,20대,556886,39,14279,미참여,0.559,20
2025-08,수원시 영통구,원천동,한식/분식,30대,665234,44,15118,미참여,0.377,27
2025-08,수원시 영통구,원천동,한식/분식,40대,427228,33,12946,미참여,0.611,20
2025-08,수원시 영통구,원천동,한식/분식,50대,316275,24,13178,미참여,0.561,14
2025-08,수원시 영통구,원천동,한식/분식,60대 이상,619573,36,17210,미참여,0.421,3
2025-08,수원시 영통구,원천동,카페/디저트,20대,545310,65,8389,미참여,0.418,21
2025-08,수원시 영통구,원천동,카페/디저트,30대,246984,30,8232,미참여,0.228,17
2025-08,수원시 영통구,원천동,카페/디저트,40대,357268,37,9655,미참여,0.371,27
